UserID,Date,Day,WorkoutType,Duration_Minutes,Calories_Burned
U0234,22-02-2024,Thursday,Running,23,543
U0234,28-05-2024,Tuesday,Walking,54,116
U0375,26-06-2024,Wednesday,Cycling,47,453
U0255,20-04-2024,Saturday,Strength,72,222
U0492,12-03-2024,Tuesday,Walking,56,169
U0494,18-02-2024,Sunday,Cycling,77,582
U0287,28-06-2024,Friday,Strength,49,386
U0234,30-04-2024,Tuesday,HIIT,40,626
U0165,12-06-2024,Wednesday,Yoga,72,222
U0393,15-03-2024,Friday,Cycling,83,527
U0309,05-03-2024,Tuesday,Cycling,62,580
U0442,23-06-2024,Sunday,Cycling,25,509
U0277,10-06-2024,Monday,Walking,40,207
U0451,29-01-2024,Monday,HIIT,89,352
U0479,20-05-2024,Monday,Walking,41,129
U0167,05-04-2024,Friday,HIIT,70,645
U0384,14-04-2024,Sunday,Walking,33,148
U0367,01-01-2024,Monday,HIIT,33,473
U0156,23-02-2024,Friday,HIIT,32,501
U0107,17-02-2024,Saturday,Walking,29,191
U0339,13-04-2024,Saturday,Running,58,475
U0318,30-05-2024,Thursday,Strength,25,455
U0016,06-03-2024,Wednesday,Walking,80,250
U0318,30-03-2024,Saturday,Walking,82,122
U0244,05-03-2024,Tuesday,HIIT,31,582
U0384,27-03-2024,Wednesday,Cycling,80,415
U0111,06-06-2024,Thursday,Strength,32,214
U0036,08-05-2024,Wednesday,Cycling,79,539
U0130,29-05-2024,Wednesday,Running,86,551
U0021,15-03-2024,Friday,HIIT,62,778
U0102,03-05-2024,Friday,Strength,51,290
U0023,18-03-2024,Monday,Cycling,48,599
U0414,28-06-2024,Friday,Running,32,384
U0255,03-04-2024,Wednesday,Walking,75,239
U0055,17-04-2024,Wednesday,Strength,24,416
U0045,08-03-2024,Friday,Walking,65,135
U0062,07-01-2024,Sunday,Cycling,31,345
U0192,22-05-2024,Wednesday,Yoga,81,167
U0287,11-01-2024,Thursday,Cycling,45,403
U0031,10-05-2024,Friday,Running,34,568
U0156,05-02-2024,Monday,Yoga,51,168
U0110,26-01-2024,Friday,Cycling,69,574
U0075,19-06-2024,Wednesday,Cycling,85,284
U0085,04-03-2024,Monday,Walking,72,115
U0386,20-04-2024,Saturday,Running,61,699
U0201,25-04-2024,Thursday,HIIT,48,558
U0124,02-06-2024,Sunday,HIIT,56,563
U0288,22-01-2024,Monday,Walking,38,200
U0144,28-04-2024,Sunday,Walking,63,220
U0262,04-05-2024,Saturday,Strength,37,450
U0265,06-06-2024,Thursday,Walking,28,173
U0305,11-05-2024,Saturday,Cycling,60,372
U0099,26-03-2024,Tuesday,HIIT,72,692
U0394,05-06-2024,Wednesday,Cycling,57,435
U0409,28-04-2024,Sunday,HIIT,86,455
U0094,14-06-2024,Friday,Strength,67,338
U0276,28-03-2024,Thursday,Cycling,52,286
U0202,01-01-2024,Monday,Running,44,430
U0262,25-05-2024,Saturday,Strength,45,450
U0244,21-04-2024,Sunday,Strength,60,262
U0022,18-01-2024,Thursday,Yoga,33,188
U0474,24-06-2024,Monday,Strength,46,230
U0173,08-06-2024,Saturday,Walking,55,246
U0385,09-03-2024,Saturday,HIIT,65,649
U0391,26-02-2024,Monday,Cycling,69,527
U0293,06-06-2024,Thursday,Yoga,82,183
U0236,05-06-2024,Wednesday,Cycling,42,393
U0223,28-05-2024,Tuesday,HIIT,69,783
U0210,23-04-2024,Tuesday,Strength,39,394
U0392,10-03-2024,Sunday,Cycling,82,518
U0260,06-06-2024,Thursday,Strength,76,273
U0308,27-06-2024,Thursday,Walking,68,190
U0208,11-03-2024,Monday,Cycling,57,444
U0125,14-06-2024,Friday,Walking,28,192
U0196,06-01-2024,Saturday,Strength,75,245
U0179,28-02-2024,Wednesday,Yoga,66,160
U0331,12-05-2024,Sunday,HIIT,87,374
U0047,10-02-2024,Saturday,Running,90,325
U0077,16-03-2024,Saturday,Cycling,75,345
U0267,18-01-2024,Thursday,Cycling,31,276
U0241,18-04-2024,Thursday,Cycling,50,350
U0138,15-02-2024,Thursday,HIIT,35,720
U0079,16-05-2024,Thursday,Cycling,51,416
U0257,09-05-2024,Thursday,Running,70,369
U0124,04-06-2024,Tuesday,Yoga,55,236
U0366,04-03-2024,Monday,Cycling,25,443
U0271,05-05-2024,Sunday,Walking,70,233
U0182,04-06-2024,Tuesday,HIIT,71,435
U0440,07-05-2024,Tuesday,Cycling,24,287
U0060,03-06-2024,Monday,Strength,68,212
U0102,05-01-2024,Friday,Cycling,75,576
U0333,18-03-2024,Monday,Strength,51,424
U0205,29-04-2024,Monday,Walking,79,113
U0126,07-02-2024,Wednesday,Walking,32,198
U0455,16-06-2024,Sunday,Strength,29,462
U0021,02-05-2024,Thursday,Running,65,469
U0052,07-02-2024,Wednesday,Walking,54,233
U0191,07-01-2024,Sunday,Strength,71,377
U0146,04-04-2024,Thursday,Running,86,599
U0019,19-06-2024,Wednesday,HIIT,84,688
U0375,11-06-2024,Tuesday,Yoga,38,143
U0113,11-01-2024,Thursday,Running,58,306
U0214,08-02-2024,Thursday,Strength,90,200
U0440,10-01-2024,Wednesday,Yoga,81,239
U0059,21-01-2024,Sunday,Walking,78,247
U0286,20-05-2024,Monday,Walking,62,250
U0267,23-06-2024,Sunday,Yoga,51,231
U0482,10-05-2024,Friday,Yoga,83,133
U0055,07-02-2024,Wednesday,HIIT,48,400
U0259,02-04-2024,Tuesday,Strength,71,353
U0084,08-06-2024,Saturday,Strength,28,423
U0079,16-04-2024,Tuesday,Strength,23,357
U0451,05-05-2024,Sunday,Strength,47,346
U0173,10-02-2024,Saturday,HIIT,61,392
U0408,03-01-2024,Wednesday,Cycling,89,502
U0242,15-02-2024,Thursday,Running,37,449
U0045,11-01-2024,Thursday,Cycling,59,301
U0315,01-01-2024,Monday,Cycling,41,501
U0316,14-05-2024,Tuesday,Running,56,370
U0050,07-05-2024,Tuesday,HIIT,48,786
U0341,11-02-2024,Sunday,Walking,80,202
U0215,01-03-2024,Friday,Yoga,61,238
U0019,21-01-2024,Sunday,Running,35,375
U0145,26-03-2024,Tuesday,Walking,60,131
U0477,13-06-2024,Thursday,Walking,90,108
U0187,10-02-2024,Saturday,Strength,44,216
U0200,17-02-2024,Saturday,Strength,79,430
U0382,18-04-2024,Thursday,Walking,60,142
U0489,05-03-2024,Tuesday,Strength,31,221
U0263,03-06-2024,Monday,Strength,55,219
U0324,02-04-2024,Tuesday,Walking,63,223
U0396,08-05-2024,Wednesday,Cycling,47,420
U0201,15-05-2024,Wednesday,HIIT,45,498
U0387,26-04-2024,Friday,Running,56,470
U0476,28-04-2024,Sunday,HIIT,49,485
U0457,15-06-2024,Saturday,Running,49,642
U0272,28-02-2024,Wednesday,Running,48,530
U0491,20-01-2024,Saturday,Yoga,88,124
U0394,02-06-2024,Sunday,Walking,26,241
U0148,30-01-2024,Tuesday,Cycling,69,418
U0008,24-06-2024,Monday,Strength,30,445
U0067,07-03-2024,Thursday,Cycling,57,381
U0374,11-02-2024,Sunday,Yoga,32,199
U0328,18-01-2024,Thursday,Running,39,362
U0495,15-02-2024,Thursday,Running,77,472
U0063,03-05-2024,Friday,Walking,55,199
U0413,18-02-2024,Sunday,HIIT,52,382
U0075,28-03-2024,Thursday,Cycling,86,523
U0016,28-03-2024,Thursday,Strength,75,308
U0318,12-06-2024,Wednesday,Strength,28,453
U0199,23-03-2024,Saturday,Walking,67,100
U0293,31-03-2024,Sunday,Running,67,632
U0044,04-02-2024,Sunday,Running,86,587
U0284,21-05-2024,Tuesday,Walking,63,179
U0275,18-04-2024,Thursday,Yoga,24,196
U0418,07-04-2024,Sunday,Cycling,55,460
U0256,19-03-2024,Tuesday,Walking,58,147
U0365,24-01-2024,Wednesday,Cycling,87,556
U0500,08-03-2024,Friday,Yoga,60,267
U0119,13-01-2024,Saturday,Yoga,59,258
U0479,27-05-2024,Monday,Walking,89,203
U0386,11-01-2024,Thursday,Yoga,73,205
U0071,18-01-2024,Thursday,Running,20,354
U0208,18-05-2024,Saturday,Running,53,381
U0087,17-02-2024,Saturday,Walking,33,132
U0087,23-06-2024,Sunday,HIIT,50,798
U0296,18-02-2024,Sunday,Strength,90,308
U0099,15-05-2024,Wednesday,Yoga,64,271
U0138,04-03-2024,Monday,HIIT,35,350
U0208,31-05-2024,Friday,Cycling,52,315
U0062,20-06-2024,Thursday,Cycling,36,270
U0375,19-01-2024,Friday,Walking,70,100
U0334,23-02-2024,Friday,Walking,34,152
U0229,06-02-2024,Tuesday,Cycling,35,416
U0349,11-03-2024,Monday,Strength,45,399
U0446,19-06-2024,Wednesday,Walking,51,164
U0002,20-04-2024,Saturday,Strength,40,468
U0212,29-01-2024,Monday,Yoga,38,165
U0243,15-05-2024,Wednesday,Running,78,478
U0353,11-03-2024,Monday,Strength,69,312
U0009,01-03-2024,Friday,Walking,82,137
U0057,09-03-2024,Saturday,Walking,67,232
U0410,20-03-2024,Wednesday,Walking,71,172
U0130,03-03-2024,Sunday,Walking,87,138
U0491,06-01-2024,Saturday,Yoga,90,207
U0096,28-01-2024,Sunday,Walking,59,151
U0322,12-04-2024,Friday,Walking,65,183
U0024,27-03-2024,Wednesday,Yoga,80,256
U0221,23-05-2024,Thursday,Running,29,352
U0105,29-04-2024,Monday,Strength,88,480
U0114,24-02-2024,Saturday,Cycling,67,268
U0062,12-03-2024,Tuesday,Walking,77,130
U0048,05-03-2024,Tuesday,HIIT,88,593
U0278,12-02-2024,Monday,Walking,20,122
U0258,29-05-2024,Wednesday,Cycling,55,468
U0285,27-06-2024,Thursday,Cycling,23,299
U0099,14-02-2024,Wednesday,Cycling,49,273
U0102,03-02-2024,Saturday,Yoga,78,235
U0017,31-01-2024,Wednesday,Walking,46,116
U0427,10-02-2024,Saturday,Strength,68,217
U0351,17-04-2024,Wednesday,Running,30,691
U0056,21-04-2024,Sunday,Cycling,41,516
U0169,25-04-2024,Thursday,Cycling,88,540
U0313,23-04-2024,Tuesday,Yoga,60,174
U0152,06-04-2024,Saturday,HIIT,79,377
U0378,28-06-2024,Friday,HIIT,34,714
U0028,12-05-2024,Sunday,Cycling,88,314
U0453,19-01-2024,Friday,Cycling,88,292
U0133,07-03-2024,Thursday,Yoga,90,131
U0072,26-02-2024,Monday,Walking,31,208
U0370,11-06-2024,Tuesday,HIIT,30,698
U0434,27-03-2024,Wednesday,Running,24,691
U0043,23-03-2024,Saturday,Cycling,30,347
U0332,05-04-2024,Friday,Running,23,668
U0407,09-05-2024,Thursday,Walking,57,239
U0417,07-02-2024,Wednesday,HIIT,89,743
U0078,14-02-2024,Wednesday,Yoga,84,200
U0260,21-04-2024,Sunday,Strength,23,201
U0454,03-03-2024,Sunday,Strength,64,385
U0141,15-05-2024,Wednesday,Cycling,71,538
U0409,09-03-2024,Saturday,HIIT,49,537
U0421,13-02-2024,Tuesday,HIIT,68,670
U0028,14-04-2024,Sunday,Cycling,50,558
U0403,05-01-2024,Friday,HIIT,87,487
U0476,01-02-2024,Thursday,Strength,52,470
U0134,09-06-2024,Sunday,Walking,53,163
U0265,19-02-2024,Monday,Strength,44,404
U0080,21-06-2024,Friday,Running,38,656
U0268,26-05-2024,Sunday,Walking,59,207
U0388,03-02-2024,Saturday,Yoga,87,146
U0043,28-04-2024,Sunday,Running,69,449
U0388,15-03-2024,Friday,Running,43,506
U0350,17-02-2024,Saturday,Yoga,44,291
U0158,15-04-2024,Monday,Yoga,57,255
U0375,28-01-2024,Sunday,Yoga,50,252
U0170,04-02-2024,Sunday,Strength,27,348
U0437,15-03-2024,Friday,Cycling,46,356
U0132,30-05-2024,Thursday,Yoga,35,156
U0365,02-06-2024,Sunday,Strength,87,224
U0124,31-05-2024,Friday,Running,45,552
U0116,11-01-2024,Thursday,Strength,24,458
U0200,25-01-2024,Thursday,Strength,84,204
U0107,07-01-2024,Sunday,Running,33,471
U0474,04-01-2024,Thursday,Cycling,68,491
U0422,01-06-2024,Saturday,Running,73,301
U0313,29-03-2024,Friday,Cycling,27,409
U0446,14-05-2024,Tuesday,Walking,56,201
U0272,02-05-2024,Thursday,Yoga,23,224
U0483,25-02-2024,Sunday,HIIT,84,490
U0173,17-04-2024,Wednesday,Running,31,430
U0275,14-04-2024,Sunday,Walking,25,226
U0480,11-04-2024,Thursday,Strength,75,249
U0219,05-01-2024,Friday,Running,44,328
U0453,04-06-2024,Tuesday,Running,23,497
U0482,24-02-2024,Saturday,Running,42,693
U0419,20-04-2024,Saturday,HIIT,90,598
U0218,23-05-2024,Thursday,Walking,38,110
U0060,02-03-2024,Saturday,Yoga,90,234
U0122,02-05-2024,Thursday,Walking,90,154
U0120,14-06-2024,Friday,Yoga,35,290
U0311,13-01-2024,Saturday,HIIT,67,496
U0094,05-01-2024,Friday,Walking,77,246
U0320,09-06-2024,Sunday,Strength,68,482
U0046,13-05-2024,Monday,Yoga,38,268
U0128,07-02-2024,Wednesday,Yoga,33,248
U0489,14-02-2024,Wednesday,Cycling,33,364
U0207,24-05-2024,Friday,HIIT,27,635
U0080,11-04-2024,Thursday,Walking,35,155
U0159,23-05-2024,Thursday,Walking,49,192
U0333,03-03-2024,Sunday,HIIT,37,773
U0460,29-03-2024,Friday,Strength,35,422
U0282,07-02-2024,Wednesday,Strength,65,422
U0048,20-05-2024,Monday,Strength,68,237
U0008,23-05-2024,Thursday,Strength,74,274
U0414,15-05-2024,Wednesday,Yoga,63,184
U0205,18-05-2024,Saturday,Cycling,50,409
U0438,08-01-2024,Monday,Cycling,81,364
U0223,02-06-2024,Sunday,Strength,69,398
U0039,21-01-2024,Sunday,Walking,44,196
U0271,15-01-2024,Monday,HIIT,55,789
U0028,26-04-2024,Friday,Strength,42,498
U0322,06-02-2024,Tuesday,Running,67,412
U0226,23-04-2024,Tuesday,HIIT,56,421
U0391,15-04-2024,Monday,Walking,36,123
U0382,05-05-2024,Sunday,Walking,80,117
U0394,08-03-2024,Friday,Running,70,568
U0102,21-02-2024,Wednesday,Strength,49,383
U0104,29-03-2024,Friday,Strength,33,437
U0435,12-02-2024,Monday,Walking,33,128
U0113,18-04-2024,Thursday,Cycling,85,412
U0294,29-03-2024,Friday,Strength,35,238
U0152,19-03-2024,Tuesday,Yoga,26,268
U0443,11-04-2024,Thursday,Yoga,85,230
U0122,25-04-2024,Thursday,Cycling,52,453
U0464,28-04-2024,Sunday,Walking,83,103
U0427,11-02-2024,Sunday,Walking,31,149
U0134,12-05-2024,Sunday,Strength,41,451
U0120,19-04-2024,Friday,Cycling,89,308
U0210,08-01-2024,Monday,Yoga,49,125
U0279,11-06-2024,Tuesday,Strength,71,444
U0207,07-05-2024,Tuesday,Cycling,71,325
U0193,18-05-2024,Saturday,Cycling,30,337
U0168,21-06-2024,Friday,Cycling,31,597
U0277,24-04-2024,Wednesday,Running,53,507
U0038,26-05-2024,Sunday,Cycling,61,453
U0396,23-06-2024,Sunday,Yoga,50,275
U0445,05-01-2024,Friday,Cycling,36,419
U0222,02-06-2024,Sunday,Walking,52,186
U0434,05-06-2024,Wednesday,HIIT,90,495
U0232,09-06-2024,Sunday,HIIT,84,396
U0473,15-02-2024,Thursday,Cycling,89,479
U0394,17-06-2024,Monday,Cycling,23,481
U0494,06-06-2024,Thursday,Running,79,553
U0077,08-06-2024,Saturday,HIIT,75,513
U0296,20-02-2024,Tuesday,Strength,24,468
U0330,17-02-2024,Saturday,Walking,50,192
U0387,09-04-2024,Tuesday,Strength,62,219
U0086,12-03-2024,Tuesday,HIIT,42,478
U0479,14-05-2024,Tuesday,Strength,78,271
U0096,12-06-2024,Wednesday,Cycling,37,522
U0426,26-02-2024,Monday,Cycling,89,302
U0041,24-06-2024,Monday,Walking,61,187
U0200,12-02-2024,Monday,HIIT,41,525
U0312,24-06-2024,Monday,Yoga,33,147
U0190,03-04-2024,Wednesday,Running,82,565
U0313,23-03-2024,Saturday,Strength,56,299
U0450,21-06-2024,Friday,HIIT,29,434
U0102,13-05-2024,Monday,Walking,62,193
U0108,10-04-2024,Wednesday,Yoga,31,236
U0104,28-01-2024,Sunday,Cycling,42,567
U0050,01-03-2024,Friday,Strength,77,336
U0357,13-06-2024,Thursday,Running,56,694
U0197,06-06-2024,Thursday,HIIT,35,637
U0310,03-02-2024,Saturday,Strength,20,320
U0270,22-05-2024,Wednesday,Yoga,71,204
U0214,15-01-2024,Monday,Yoga,84,257
U0442,12-02-2024,Monday,Cycling,83,422
U0278,10-06-2024,Monday,Yoga,74,277
U0066,18-03-2024,Monday,HIIT,35,419
U0452,11-01-2024,Thursday,Running,39,457
U0038,01-03-2024,Friday,Cycling,34,412
U0175,03-05-2024,Friday,Running,86,404
U0350,26-01-2024,Friday,Yoga,58,254
U0318,05-05-2024,Sunday,Cycling,83,363
U0369,15-03-2024,Friday,Walking,72,231
U0379,29-06-2024,Saturday,Cycling,67,357
U0363,19-05-2024,Sunday,Running,37,397
U0450,14-06-2024,Friday,Running,59,619
U0454,24-01-2024,Wednesday,HIIT,51,454
U0238,29-03-2024,Friday,Running,88,384
U0341,26-04-2024,Friday,Cycling,43,495
U0288,09-06-2024,Sunday,Yoga,81,159
U0073,07-06-2024,Friday,Running,85,697
U0124,27-01-2024,Saturday,Strength,26,261
U0090,17-01-2024,Wednesday,Strength,47,489
U0495,17-02-2024,Saturday,Running,61,393
U0380,15-04-2024,Monday,Cycling,32,468
U0121,21-05-2024,Tuesday,HIIT,38,709
U0405,27-05-2024,Monday,HIIT,46,563
U0251,14-06-2024,Friday,Strength,83,348
U0293,26-03-2024,Tuesday,Yoga,52,276
U0310,29-05-2024,Wednesday,Strength,20,425
U0029,25-03-2024,Monday,Cycling,79,519
U0363,24-03-2024,Sunday,Cycling,86,316
U0069,03-04-2024,Wednesday,Strength,26,219
U0390,21-05-2024,Tuesday,Strength,79,491
U0351,23-02-2024,Friday,Walking,67,236
U0202,16-01-2024,Tuesday,Running,45,308
U0418,26-05-2024,Sunday,HIIT,61,777
U0489,23-02-2024,Friday,Walking,31,250
U0384,30-03-2024,Saturday,Walking,23,230
U0099,15-01-2024,Monday,HIIT,45,392
U0352,31-05-2024,Friday,Strength,31,403
U0375,08-02-2024,Thursday,Running,46,380
U0386,18-06-2024,Tuesday,Cycling,26,560
U0196,13-04-2024,Saturday,Running,36,392
U0371,28-03-2024,Thursday,Walking,87,154
U0019,16-03-2024,Saturday,HIIT,44,624
U0339,15-02-2024,Thursday,Strength,58,276
U0091,26-01-2024,Friday,Running,56,311
U0072,27-03-2024,Wednesday,Running,61,368
U0009,31-05-2024,Friday,Cycling,66,444
U0367,19-06-2024,Wednesday,HIIT,64,747
U0118,26-04-2024,Friday,Running,38,441
U0277,03-04-2024,Wednesday,Strength,59,213
U0455,09-02-2024,Friday,Running,38,546
U0246,29-02-2024,Thursday,HIIT,83,576
U0221,19-04-2024,Friday,HIIT,22,790
U0272,15-06-2024,Saturday,Running,63,463
U0017,04-03-2024,Monday,Running,35,308
U0469,12-06-2024,Wednesday,Strength,67,233
U0303,22-06-2024,Saturday,Yoga,67,164
U0431,28-01-2024,Sunday,Cycling,52,472
U0031,31-01-2024,Wednesday,HIIT,35,633
U0052,25-04-2024,Thursday,Strength,55,282
U0022,19-05-2024,Sunday,Running,86,349
U0304,08-01-2024,Monday,Walking,33,230
U0022,14-04-2024,Sunday,Strength,33,317
U0497,13-01-2024,Saturday,Yoga,66,245
U0090,30-01-2024,Tuesday,Walking,45,189
U0273,15-05-2024,Wednesday,Walking,65,164
U0255,08-01-2024,Monday,Cycling,35,252
U0311,13-04-2024,Saturday,Cycling,76,473
U0041,31-03-2024,Sunday,HIIT,28,359
U0030,09-03-2024,Saturday,Strength,73,369
U0013,18-01-2024,Thursday,Running,26,528
U0020,06-01-2024,Saturday,Walking,53,244
U0388,28-06-2024,Friday,Walking,54,116
U0163,14-02-2024,Wednesday,Running,52,612
U0153,14-06-2024,Friday,HIIT,83,677
U0332,17-01-2024,Wednesday,Cycling,79,474
U0196,03-06-2024,Monday,HIIT,57,426
U0249,14-03-2024,Thursday,Running,82,545
U0391,23-03-2024,Saturday,Strength,43,348
U0467,30-01-2024,Tuesday,HIIT,77,570
U0014,24-02-2024,Saturday,Strength,26,287
U0211,15-01-2024,Monday,Cycling,23,588
U0484,22-01-2024,Monday,Cycling,67,564
U0454,29-05-2024,Wednesday,Strength,38,211
U0258,09-06-2024,Sunday,HIIT,57,629
U0458,07-03-2024,Thursday,Yoga,88,150
U0268,11-05-2024,Saturday,Walking,49,102
U0277,14-02-2024,Wednesday,Running,23,432
U0243,19-06-2024,Wednesday,Running,43,396
U0047,14-06-2024,Friday,Walking,30,142
U0308,20-06-2024,Thursday,Strength,84,496
U0341,11-06-2024,Tuesday,Running,54,322
U0133,23-01-2024,Tuesday,HIIT,74,603
U0329,04-03-2024,Monday,Cycling,82,595
U0171,06-04-2024,Saturday,Yoga,33,268
U0328,12-01-2024,Friday,HIIT,73,546
U0128,08-03-2024,Friday,HIIT,74,509
U0034,23-04-2024,Tuesday,Running,39,587
U0478,01-04-2024,Monday,HIIT,51,629
U0001,08-05-2024,Wednesday,HIIT,48,706
U0117,06-06-2024,Thursday,Running,75,370
U0228,03-06-2024,Monday,HIIT,28,395
U0038,24-02-2024,Saturday,Running,51,483
U0366,14-04-2024,Sunday,Running,49,409
U0128,12-01-2024,Friday,Yoga,61,144
U0466,12-02-2024,Monday,Yoga,55,246
U0316,25-01-2024,Thursday,Strength,60,348
U0404,25-05-2024,Saturday,Strength,71,233
U0065,28-06-2024,Friday,Yoga,88,281
U0490,01-01-2024,Monday,Strength,79,339
U0139,15-04-2024,Monday,HIIT,33,551
U0485,08-03-2024,Friday,HIIT,74,707
U0203,27-06-2024,Thursday,HIIT,90,640
U0353,24-01-2024,Wednesday,Yoga,63,200
U0315,04-02-2024,Sunday,Walking,43,197
U0456,26-06-2024,Wednesday,Running,64,358
U0117,01-06-2024,Saturday,HIIT,70,560
U0052,11-05-2024,Saturday,HIIT,53,544
U0004,13-01-2024,Saturday,Running,58,369
U0025,16-03-2024,Saturday,Strength,68,422
U0211,13-01-2024,Saturday,Yoga,75,123
U0443,03-04-2024,Wednesday,Strength,76,492
U0394,22-03-2024,Friday,Cycling,44,509
U0125,04-04-2024,Thursday,Yoga,71,282
U0173,28-06-2024,Friday,Yoga,26,281
U0118,14-01-2024,Sunday,Running,74,382
U0093,25-04-2024,Thursday,Strength,81,359
U0392,21-03-2024,Thursday,HIIT,28,440
U0364,26-01-2024,Friday,Running,67,557
U0031,02-01-2024,Tuesday,HIIT,21,552
U0365,06-05-2024,Monday,HIIT,36,654
U0228,04-01-2024,Thursday,Yoga,77,187
U0039,07-02-2024,Wednesday,Walking,34,158
U0377,02-05-2024,Thursday,Yoga,49,298
U0025,28-04-2024,Sunday,HIIT,64,613
U0159,02-02-2024,Friday,Running,49,557
U0025,09-01-2024,Tuesday,Walking,74,219
U0174,07-02-2024,Wednesday,Cycling,29,321
U0147,17-05-2024,Friday,HIIT,82,574
U0392,22-02-2024,Thursday,Cycling,57,578
U0016,19-02-2024,Monday,HIIT,88,593
U0366,04-01-2024,Thursday,Walking,89,110
U0131,25-03-2024,Monday,Walking,44,239
U0258,07-02-2024,Wednesday,Yoga,49,198
U0264,18-01-2024,Thursday,Walking,70,117
U0432,18-04-2024,Thursday,Yoga,42,185
U0219,14-01-2024,Sunday,HIIT,46,593
U0231,29-06-2024,Saturday,HIIT,33,473
U0076,17-05-2024,Friday,Strength,84,475
U0412,08-06-2024,Saturday,HIIT,74,741
U0157,21-03-2024,Thursday,Strength,37,430
U0130,06-04-2024,Saturday,Cycling,24,556
U0090,09-03-2024,Saturday,Cycling,46,582
U0121,01-03-2024,Friday,HIIT,33,605
U0201,10-02-2024,Saturday,HIIT,46,714
U0286,24-02-2024,Saturday,Cycling,38,272
U0090,01-01-2024,Monday,Running,28,654
U0059,12-01-2024,Friday,Running,85,623
U0367,08-04-2024,Monday,Running,21,580
U0408,24-01-2024,Wednesday,Yoga,27,261
U0329,22-01-2024,Monday,HIIT,85,565
U0329,05-02-2024,Monday,Cycling,60,459
U0018,01-01-2024,Monday,Cycling,22,456
U0484,25-03-2024,Monday,Walking,68,111
U0224,20-04-2024,Saturday,Walking,69,200
U0470,04-04-2024,Thursday,Yoga,31,300
U0414,24-04-2024,Wednesday,HIIT,61,745
U0022,13-05-2024,Monday,HIIT,21,564
U0104,16-03-2024,Saturday,HIIT,38,668
U0082,09-04-2024,Tuesday,HIIT,78,571
U0285,13-05-2024,Monday,Walking,35,118
U0187,08-01-2024,Monday,Yoga,74,236
U0460,06-04-2024,Saturday,Running,50,364
U0233,10-06-2024,Monday,HIIT,43,633
U0390,26-05-2024,Sunday,Yoga,37,212
U0498,31-01-2024,Wednesday,Strength,82,246
U0250,16-03-2024,Saturday,Strength,43,482
U0048,04-06-2024,Tuesday,Walking,71,136
U0309,02-05-2024,Thursday,Yoga,85,235
U0370,03-04-2024,Wednesday,Yoga,36,208
U0427,12-01-2024,Friday,Yoga,75,152
U0073,02-02-2024,Friday,Yoga,83,124
U0113,29-06-2024,Saturday,Yoga,72,237
U0143,30-04-2024,Tuesday,Cycling,84,536
U0003,15-01-2024,Monday,Running,82,566
U0368,25-04-2024,Thursday,Cycling,31,464
U0004,03-05-2024,Friday,Running,27,479
U0295,05-04-2024,Friday,Running,42,537
U0219,21-01-2024,Sunday,Walking,25,245
U0070,21-02-2024,Wednesday,Running,24,536
U0003,03-05-2024,Friday,Yoga,31,199
U0358,16-03-2024,Saturday,Cycling,38,517
U0294,24-02-2024,Saturday,Strength,64,342
U0212,23-01-2024,Tuesday,HIIT,85,765
U0043,24-02-2024,Saturday,Walking,29,190
U0397,23-05-2024,Thursday,Walking,71,175
U0110,02-04-2024,Tuesday,Strength,52,277
U0031,13-04-2024,Saturday,Yoga,89,229
U0281,26-02-2024,Monday,Walking,52,177
U0496,15-02-2024,Thursday,Yoga,49,196
U0025,25-03-2024,Monday,Yoga,26,190
U0230,07-06-2024,Friday,Yoga,65,221
U0094,03-01-2024,Wednesday,HIIT,24,371
U0323,28-06-2024,Friday,Yoga,23,146
U0052,28-04-2024,Sunday,HIIT,69,422
U0413,16-03-2024,Saturday,Walking,76,106
U0208,07-06-2024,Friday,Yoga,49,298
U0001,22-01-2024,Monday,Walking,37,115
U0006,10-02-2024,Saturday,Strength,26,372
U0465,29-03-2024,Friday,Walking,53,212
U0145,12-01-2024,Friday,Strength,32,297
U0238,01-06-2024,Saturday,HIIT,26,679
U0468,29-02-2024,Thursday,Walking,28,155
U0497,18-03-2024,Monday,Walking,21,189
U0065,09-01-2024,Tuesday,Cycling,74,509
U0278,17-03-2024,Sunday,Walking,32,191
U0178,03-03-2024,Sunday,Yoga,63,212
U0031,14-04-2024,Sunday,Strength,21,492
U0031,19-01-2024,Friday,HIIT,69,372
U0246,08-05-2024,Wednesday,Yoga,36,289
U0158,28-05-2024,Tuesday,Walking,67,217
U0194,10-02-2024,Saturday,Yoga,61,161
U0038,06-05-2024,Monday,Cycling,68,380
U0055,27-04-2024,Saturday,HIIT,52,688
U0360,08-02-2024,Thursday,Cycling,48,419
U0293,11-01-2024,Thursday,Walking,73,238
U0285,15-04-2024,Monday,HIIT,52,395
U0202,23-04-2024,Tuesday,Cycling,37,253
U0387,24-05-2024,Friday,HIIT,89,394
U0304,31-05-2024,Friday,Strength,59,318
U0215,20-06-2024,Thursday,Cycling,21,322
U0096,20-01-2024,Saturday,Yoga,79,297
U0059,24-01-2024,Wednesday,Yoga,40,121
U0359,13-02-2024,Tuesday,Running,41,334
U0466,05-05-2024,Sunday,Walking,20,127
U0396,29-01-2024,Monday,HIIT,75,631
